date,open,high,low,close,volume,change_pct
2025-01-02,52700.0,53600.0,52300.0,53400.0,16630538,0.0
2025-01-03,52800.0,55100.0,52800.0,54400.0,19318046,1.87
2025-01-06,54400.0,56200.0,54300.0,55900.0,19034284,2.76
2025-01-07,56800.0,57300.0,55400.0,55400.0,17030235,-0.89
2025-01-08,54800.0,57500.0,54700.0,57300.0,26593553,3.43
2025-01-09,57600.0,57700.0,56100.0,56100.0,24490592,-2.09
2025-01-10,56100.0,56500.0,55200.0,55300.0,16059223,-1.43
2025-01-13,54600.0,55000.0,54100.0,54100.0,16868600,-2.17
2025-01-14,54200.0,54600.0,53700.0,53900.0,17465926,-0.37
2025-01-15,54100.0,54700.0,53500.0,53700.0,18625025,-0.37
2025-01-16,54200.0,55000.0,54100.0,54300.0,18627298,1.12
2025-01-17,53800.0,54100.0,53200.0,53700.0,18805344,-1.1
2025-01-20,53600.0,53900.0,53300.0,53400.0,11822531,-0.56
2025-01-21,53700.0,54300.0,53300.0,53500.0,13535702,0.19
2025-01-22,53400.0,54400.0,53100.0,54300.0,18341991,1.5
2025-01-23,53700.0,54100.0,53500.0,53700.0,15588067,-1.1
2025-01-24,53600.0,53800.0,53200.0,53700.0,11867631,0.0
2025-01-31,52200.0,53000.0,51700.0,52400.0,42186279,-2.42
2025-02-03,51100.0,51400.0,50800.0,51000.0,32344897,-2.67
2025-02-04,51600.0,53600.0,51500.0,52700.0,27214851,3.33
2025-02-05,53600.0,53800.0,52800.0,52900.0,15974885,0.38
2025-02-06,53400.0,54000.0,53200.0,54000.0,16466025,2.08
2025-02-07,53900.0,54200.0,53600.0,53700.0,14476866,-0.56
2025-02-10,53000.0,55900.0,52900.0,55600.0,27577591,3.54
2025-02-11,55500.0,56300.0,55000.0,55700.0,24596196,0.18
2025-02-12,55100.0,55900.0,54500.0,55800.0,26428596,0.18
2025-02-13,56100.0,56400.0,55600.0,55800.0,22448377,0.0
2025-02-14,56000.0,57300.0,56000.0,56000.0,23979779,0.36
2025-02-17,56100.0,56500.0,55700.0,56000.0,11916027,0.0
2025-02-18,56200.0,57200.0,55900.0,56900.0,22131007,1.61
