date,open,high,low,close,volume,change_pct
2025-10-01,3444.06,3459.74,3440.42,3455.83,493641155,0.91
2025-10-02,3525.48,3565.96,3512.16,3549.21,402107231,2.7
2025-10-10,3598.11,3617.86,3569.44,3610.6,407410846,1.73
2025-10-13,3550.08,3584.55,3522.54,3584.55,408033131,-0.72
2025-10-14,3604.12,3646.77,3535.52,3561.81,734084905,-0.63
2025-10-15,3580.64,3659.91,3577.06,3657.28,543606716,2.68
2025-10-16,3675.82,3748.37,3675.82,3748.37,495790790,2.49
2025-10-17,3732.76,3794.87,3722.07,3748.89,420769792,0.01
2025-10-20,3775.4,3814.69,3728.38,3814.69,410146751,1.76
2025-10-21,3851.01,3893.06,3816.19,3823.84,526854280,0.24
2025-10-22,3827.23,3883.68,3794.52,3883.68,597215988,1.56
2025-10-23,3835.79,3902.21,3822.33,3845.56,423588471,-0.98
2025-10-24,3893.23,3951.07,3886.64,3941.59,426896560,2.5
2025-10-27,3999.79,4042.83,3999.79,4042.83,516998547,2.57
2025-10-28,4010.47,4018.22,3972.56,4010.41,408224732,-0.8
2025-10-29,4061.54,4084.09,4014.84,4081.15,466898421,1.76
2025-10-30,4105.95,4146.72,4070.79,4086.89,566538268,0.14
2025-10-31,4083.25,4122.09,4059.74,4107.5,408275232,0.5
2025-11-03,4123.36,4221.92,4123.36,4221.87,472676323,2.78
2025-11-04,4219.24,4226.75,4117.91,4121.74,423542560,-2.37
2025-11-05,4055.47,4055.47,3867.81,4004.42,594162840,-2.85
2025-11-06,4092.46,4111.96,3985.29,4026.45,423420832,0.55
2025-11-07,3963.72,4037.61,3887.32,3953.76,377049668,-1.81
2025-11-10,3991.87,4092.91,3984.24,4073.24,339514007,3.02
2025-11-11,4124.3,4187.46,4066.58,4106.39,377553974,0.81
2025-11-12,4097.44,4154.62,4088.86,4150.39,334584453,1.07
2025-11-13,4127.57,4188.54,4123.84,4170.63,424188608,0.49
2025-11-14,4061.91,4092.76,4011.4,4011.57,399992380,-3.81
2025-11-17,4078.57,4089.88,4045.4,4089.25,344096599,1.94
2025-11-18,4044.47,4072.41,3953.26,3953.62,319659628,-3.32
2025-11-19,3966.64,3966.64,3854.95,3929.51,338241537,-0.61
2025-11-20,4030.97,4059.37,4001.31,4004.85,360281733,1.92
2025-11-21,3908.7,3911.55,3838.46,3853.26,319324121,-3.79
2025-11-24,3915.16,3917.16,3838.2,3846.06,373120108,-0.19
2025-11-25,3942.36,3946.61,3833.35,3857.78,279293988,0.3
2025-11-26,3891.88,3960.87,3866.66,3960.87,295326951,2.67
2025-11-27,3989.45,4023.42,3968.43,3986.91,257854943,0.66
2025-11-28,3995.3,3995.3,3921.89,3926.59,241922807,-1.51
2025-12-01,3967.92,3977.31,3892.08,3920.37,296914679,-0.16
2025-12-02,3939.09,3994.93,3935.14,3994.93,319034908,1.9
2025-12-03,4010.26,4052.83,3987.76,4036.3,290896486,1.04
2025-12-04,4018.91,4028.53,3982.54,4028.51,352043273,-0.19
2025-12-05,4023.5,4100.05,4003.29,4100.05,478512573,1.78
2025-12-08,4109.25,4154.85,4081.26,4154.85,395582936,1.34
2025-12-09,4129.77,4152.18,4121.21,4143.55,400643400,-0.27
2025-12-10,4159.05,4172.64,4123.6,4135.0,317901549,-0.21
2025-12-11,4163.32,4170.77,4103.2,4110.62,539843372,-0.59
2025-12-12,4123.83,4168.17,4120.73,4167.16,426616335,1.38
2025-12-15,4053.74,4123.19,4052.65,4090.59,346844575,-1.84
2025-12-16,4093.32,4099.01,3996.23,3999.13,373989521,-2.24
2025-12-17,4019.43,4060.24,3994.65,4056.41,360955505,1.43
2025-12-18,3989.6,4030.65,3975.5,3994.51,581445413,-1.53
2025-12-19,4055.78,4055.78,3997.05,4020.55,442664473,0.65
2025-12-22,4096.26,4105.93,4083.13,4105.93,315627058,2.12
2025-12-23,4127.4,4140.84,4110.25,4117.32,385848331,0.28
2025-12-24,4136.24,4137.2,4106.62,4108.62,363613812,-0.21
2025-12-26,4130.37,4143.14,4116.53,4129.68,510161651,0.51
2025-12-29,4146.48,4220.56,4146.48,4220.56,502393980,2.2
2025-12-30,4193.75,4226.36,4186.95,4214.17,408198125,-0.15
2026-01-02,4224.53,4313.55,4216.68,4309.63,406339246,2.27
2026-01-05,4385.92,4457.52,4381.93,4457.52,513869696,3.43
2026-01-06,4446.08,4525.48,4395.0,4525.48,498391270,1.52
2026-01-07,4566.34,4611.72,4488.2,4551.06,553653981,0.57
2026-01-08,4531.46,4622.32,4527.5,4552.37,440086040,0.03
2026-01-09,4530.03,4590.03,4500.48,4586.32,399219985,0.75
2026-01-12,4639.89,4652.54,4567.55,4624.79,394752880,0.84
2026-01-13,4662.44,4693.07,4641.58,4692.64,429151090,1.47
2026-01-14,4685.11,4723.1,4669.32,4723.1,550416487,0.65
2026-01-15,4710.28,4797.55,4705.44,4797.55,545175207,1.58
2026-01-16,4820.66,4855.61,4797.75,4840.74,720905827,0.9
2026-01-19,4829.4,4917.37,4827.95,4904.66,570841030,1.32
2026-01-20,4900.28,4935.48,4823.88,4885.75,667709207,-0.39
2026-01-21,4808.94,4910.54,4807.13,4909.93,600101467,0.49
2026-01-22,4987.06,5019.54,4934.17,4952.53,568624077,0.87
2026-01-23,4984.08,5021.13,4926.22,4990.07,612601752,0.76
2026-01-26,4997.54,5023.76,4940.78,4949.59,446903055,-0.81
2026-01-27,4932.89,5084.85,4890.72,5084.85,476155582,2.73
2026-01-28,5145.39,5183.44,5124.8,5170.81,593108778,1.69
2026-01-29,5243.42,5252.61,5073.12,5221.25,699659390,0.98
2026-01-30,5210.35,5321.68,5199.78,5224.36,862540604,0.06
2026-02-02,5122.62,5196.71,4933.58,4949.67,572544402,-5.26
2026-02-03,5114.81,5288.08,5101.31,5288.08,672610151,6.84
2026-02-04,5260.71,5376.92,5243.11,5371.1,789920328,1.57
2026-02-05,5251.03,5304.4,5142.2,5163.57,911910087,-3.86
2026-02-06,5013.15,5120.77,4899.3,5089.14,745763942,-1.44
2026-02-09,5299.1,5322.35,5265.08,5298.04,617657784,4.1
2026-02-10,5350.21,5363.62,5286.67,5301.69,712267871,0.07
2026-02-11,5293.75,5374.23,5257.53,5354.49,753767377,1.0
2026-02-12,5425.39,5522.27,5399.52,5522.27,750614562,3.13
2026-02-13,5513.71,5583.74,5480.92,5507.01,1290658558,-0.28
2026-02-19,5642.09,5681.65,5614.97,5677.25,1185838197,3.09
2026-02-20,5696.89,5809.91,5684.58,5808.53,1749302679,2.31
2026-02-23,5903.11,5931.86,5792.57,5846.09,1477788942,0.65
2026-02-24,5853.48,5969.64,5775.61,5969.64,1602004836,2.11
2026-02-25,6022.7,6144.71,5984.28,6083.86,1415254864,1.91
2026-02-26,6121.03,6313.27,6107.41,6307.27,1409623229,3.67
2026-02-27,6197.49,6347.41,6153.87,6244.13,1166057975,-1.0
2026-03-03,6165.15,6180.45,5791.65,5791.91,1227193147,-7.24
2026-03-04,5592.59,5672.12,5059.45,5093.54,1637605952,-12.06
2026-03-05,5250.92,5715.3,5248.13,5583.9,1660710447,9.63
2026-03-06,5491.02,5609.98,5381.27,5584.87,1223019737,0.02
2026-03-09,5265.37,5327.42,5096.16,5251.87,1026237730,-5.96
2026-03-10,5523.21,5595.88,5427.88,5532.59,923209866,5.35
2026-03-11,5658.72,5746.36,5559.69,5609.95,1050946314,1.4
2026-03-12,5567.65,5629.07,5527.47,5583.25,801306208,-0.48
2026-03-13,5412.39,5537.59,5392.52,5487.24,907655536,-1.72
2026-03-16,5510.82,5561.42,5448.75,5549.85,1073859802,1.14
2026-03-17,5711.8,5717.13,5632.86,5640.48,1135071024,1.63
2026-03-18,5767.1,5934.35,5766.14,5925.03,1143771673,5.04
2026-03-19,5761.4,5863.39,5738.95,5763.22,1184170077,-2.73
2026-03-20,5813.35,5833.68,5764.64,5781.2,1490805229,0.31
2026-03-23,5580.15,5580.15,5397.94,5405.75,1125619649,-6.49
2026-03-24,5638.2,5643.0,5395.17,5553.92,1170517963,2.74
2026-03-25,5680.33,5740.97,5630.07,5642.21,763223598,1.59
2026-03-26,5594.06,5598.37,5448.12,5460.46,925092573,-3.22
2026-03-27,5300.61,5462.51,5220.1,5438.87,900080937,-0.4
2026-03-30,5181.8,5297.35,5151.22,5277.3,727391077,-2.97
2026-03-31,5143.75,5233.99,5042.99,5052.46,1163312408,-4.26
2026-04-01,5330.04,5512.33,5272.45,5478.7,958953275,8.44
2026-04-02,5551.69,5574.62,5170.27,5234.05,1428159621,-4.47
2026-04-03,5375.5,5419.45,5316.42,5377.3,1185178392,2.74
2026-04-06,5423.35,5505.61,5404.91,5450.33,1110507448,1.36
2026-04-07,5552.19,5594.9,5424.46,5494.78,990449091,0.82
2026-04-08,5804.7,5919.6,5774.0,5872.34,932610471,6.87
2026-04-09,5826.45,5862.41,5757.49,5778.01,1026732958,-1.61
2026-04-10,5876.12,5918.59,5850.83,5858.87,1002353584,1.4
2026-04-13,5737.28,5827.73,5730.23,5808.62,1083211365,-0.86
2026-04-14,5960.0,6026.52,5938.33,5967.75,889490621,2.74
2026-04-15,6141.6,6183.21,6064.23,6091.39,923846153,2.07
2026-04-16,6149.49,6231.03,6126.06,6226.05,925694636,2.21
2026-04-17,6227.33,6230.32,6159.88,6191.92,689739734,-0.55
2026-04-20,6213.92,6278.36,6176.75,6219.09,692878455,0.44
2026-04-21,6302.54,6388.47,6302.54,6388.47,792021737,2.72
2026-04-22,6387.57,6423.29,6318.51,6417.93,900140335,0.46
2026-04-23,6488.83,6557.76,6309.1,6475.81,1042392099,0.9
2026-04-24,6496.1,6516.54,6403.74,6475.63,878200671,0.0
2026-04-27,6533.6,6657.22,6529.19,6615.03,842664190,2.15
2026-04-28,6646.8,6712.73,6621.73,6641.02,1139472198,0.39
2026-04-29,6619.0,6702.38,6596.03,6690.9,717859460,0.75
2026-04-30,6739.39,6750.27,6597.83,6598.87,685459295,-1.38
2026-05-04,6782.93,6937.0,6741.63,6936.99,873008689,5.12
2026-05-06,7093.01,7426.6,7093.01,7384.56,995691665,6.45
2026-05-07,7499.07,7531.88,7257.89,7490.05,767462258,1.43
2026-05-08,7353.94,7511.01,7318.96,7498.0,523090848,0.11
2026-05-11,7775.31,7899.32,7713.49,7822.24,731278789,4.32
2026-05-12,7953.41,7999.67,7421.71,7643.15,1021136121,-2.29
2026-05-13,7513.65,7855.47,7402.36,7844.01,738739332,2.63
2026-05-14,7873.91,7991.04,7842.72,7981.41,849941546,1.75
2026-05-15,7951.75,8046.78,7371.68,7493.18,885626697,-6.12
2026-05-18,7443.29,7636.2,7142.71,7516.04,566617521,0.31
2026-05-19,7425.66,7446.57,7141.91,7271.66,533508766,-3.25
2026-05-20,7324.52,7324.52,7053.84,7208.95,492494076,-0.86
2026-05-21,7486.37,7819.23,7486.37,7815.59,621081744,8.42
2026-05-22,7873.12,7886.64,7780.13,7847.71,435533126,0.41
2026-05-26,8070.91,8131.15,8008.19,8047.51,519551123,2.55
2026-05-27,8242.12,8457.09,8220.04,8228.7,619450559,2.25
2026-05-28,8165.73,8253.6,7841.01,8185.29,668950905,-0.53
2026-05-29,8384.31,8476.15,8273.74,8476.15,735126775,3.55
2026-06-01,8485.67,8874.16,8485.67,8788.38,636175294,3.68
2026-06-02,8883.19,8933.62,8503.12,8801.49,632553467,0.15
2026-06-04,8623.82,8759.05,8577.3,8639.41,437895857,-1.84
2026-06-05,8323.2,8382.16,8038.1,8160.59,463197407,-5.54
2026-06-08,8048.09,8048.09,7442.73,7484.41,452204169,-8.29
2026-06-09,7697.76,8119.09,7598.87,8096.93,448536749,8.18
2026-06-10,7899.77,7996.68,7541.11,7730.82,460876834,-4.52
2026-06-11,7509.62,7800.62,7394.46,7763.95,478729575,0.43
2026-06-12,8263.85,8434.4,8079.77,8123.62,493405620,4.63
2026-06-15,8526.12,8603.48,8450.24,8545.98,516647764,5.2
2026-06-16,8696.55,8753.82,8540.41,8726.6,586336867,2.11
2026-06-17,8622.13,8872.18,8605.66,8864.24,571194217,1.58
2026-06-18,8884.92,9106.07,8867.34,9063.84,510940125,2.25
2026-06-19,9288.89,9385.59,8831.72,9052.42,517247568,-0.13
2026-06-22,8954.43,9253.0,8900.68,9114.55,381081263,0.69
2026-06-23,9083.54,9175.45,8203.84,8203.84,488741799,-9.99
2026-06-24,8356.79,8577.52,8080.99,8471.02,418169043,3.26
2026-06-25,8703.42,9044.04,8693.62,8930.3,456880223,5.42
2026-06-26,8813.18,8861.7,8126.84,8411.21,518472966,-5.81
2026-06-29,8334.28,8525.53,8127.99,8394.65,371222766,-0.2
2026-06-30,8416.7,8667.73,8220.8,8476.48,449823583,0.97
2026-07-01,8591.5,8620.15,8143.33,8303.41,468193407,-2.04
2026-07-02,7933.1,8136.28,7616.33,7648.09,505157279,-7.89
2026-07-03,7739.75,8136.28,7378.1,8088.34,465820788,5.76
2026-07-06,8186.82,8327.26,7815.53,8051.33,448691380,-0.46
2026-07-07,7919.2,7954.55,7389.22,7656.31,516365835,-4.91
2026-07-08,7452.48,7791.66,7186.21,7246.79,501070972,-5.35
2026-07-09,7486.64,7543.86,7063.76,7271.26,530549066,0.34
