date,open,high,low,close,volume,change_pct
2025-03-20,56500.0,56600.0,56200.0,56300.0,327396,-0.71
2025-03-21,56100.0,56500.0,56000.0,56300.0,447711,0.0
2025-03-24,56000.0,56200.0,55800.0,55800.0,327348,-0.89
2025-03-25,55700.0,56200.0,55600.0,56100.0,315942,0.54
2025-03-26,56100.0,56300.0,55800.0,55800.0,303640,-0.53
2025-03-27,55600.0,56100.0,55600.0,55700.0,295742,-0.18
2025-03-28,55400.0,56000.0,55400.0,55700.0,315483,0.0
2025-03-31,55500.0,55700.0,54900.0,55500.0,494539,-0.36
2025-04-01,55700.0,56000.0,55400.0,55400.0,270999,-0.18
2025-04-02,55500.0,56000.0,55300.0,55800.0,416518,0.72
2025-04-03,55000.0,55900.0,54500.0,55700.0,377033,-0.18
2025-04-04,55700.0,56100.0,55500.0,56100.0,460645,0.72
2025-04-07,55000.0,55900.0,55000.0,55900.0,628581,-0.36
2025-04-08,55200.0,55500.0,54200.0,54800.0,884188,-1.97
2025-04-09,55400.0,55400.0,54500.0,55100.0,1007041,0.55
2025-04-10,55300.0,55900.0,54700.0,55900.0,869220,1.45
2025-04-11,55400.0,56500.0,55200.0,56500.0,412082,1.07
2025-04-14,56000.0,56300.0,55700.0,55900.0,272329,-1.06
2025-04-15,55800.0,56400.0,55800.0,56200.0,318980,0.54
2025-04-16,56400.0,57800.0,56300.0,57800.0,894790,2.85
2025-04-17,57600.0,57900.0,57200.0,57900.0,348469,0.17
2025-04-18,58000.0,58200.0,57600.0,57700.0,225417,-0.35
2025-04-21,57700.0,58000.0,57600.0,58000.0,165552,0.52
2025-04-22,58100.0,58800.0,57700.0,58800.0,628806,1.38
2025-04-23,58600.0,58600.0,57300.0,57600.0,610123,-2.04
2025-04-24,57200.0,57800.0,57200.0,57700.0,375945,0.17
2025-04-25,57700.0,58400.0,57600.0,57800.0,488076,0.17
2025-04-28,55500.0,55700.0,52900.0,53900.0,3257168,-6.75
2025-04-29,52800.0,53900.0,52600.0,53400.0,2448303,-0.93
2025-04-30,53600.0,54700.0,53500.0,54300.0,1444315,1.69
2025-05-02,53500.0,53700.0,52900.0,53700.0,1177967,-1.1
2025-05-07,53700.0,54000.0,53100.0,53100.0,1404200,-1.12
2025-05-08,53100.0,53800.0,52900.0,53100.0,1072531,0.0
2025-05-09,53000.0,53100.0,52300.0,52400.0,956445,-1.32
2025-05-12,52500.0,52600.0,51500.0,52200.0,1157794,-0.38
2025-05-13,52300.0,52500.0,51500.0,51600.0,1173452,-1.15
2025-05-14,51600.0,52000.0,51200.0,51300.0,1612625,-0.58
2025-05-15,51100.0,51800.0,51000.0,51100.0,1182555,-0.39
2025-05-16,51100.0,52400.0,51000.0,52200.0,1020577,2.15
2025-05-19,51800.0,51900.0,51200.0,51200.0,932424,-1.92
2025-05-20,51300.0,52000.0,51200.0,51500.0,543658,0.59
2025-05-21,51600.0,51900.0,51400.0,51600.0,615409,0.19
2025-05-22,51400.0,51500.0,50400.0,50800.0,1326891,-1.55
2025-05-23,50700.0,51100.0,50600.0,50700.0,921410,-0.2
2025-05-26,50900.0,51500.0,50700.0,51500.0,600197,1.58
2025-05-27,51300.0,51800.0,51300.0,51800.0,755230,0.58
2025-05-28,51900.0,52200.0,51600.0,51700.0,1255821,-0.19
2025-05-29,51400.0,51600.0,51200.0,51300.0,987116,-0.77
2025-05-30,51400.0,51900.0,51300.0,51500.0,1574573,0.39
2025-06-02,51500.0,51900.0,51500.0,51700.0,677882,0.39
2025-06-04,51900.0,53100.0,51800.0,52500.0,1196353,1.55
2025-06-05,52700.0,52900.0,52300.0,52600.0,879905,0.19
2025-06-09,52800.0,53300.0,52650.0,53100.0,939726,0.95
2025-06-10,53200.0,53300.0,52600.0,52800.0,894461,-0.56
2025-06-11,52900.0,53800.0,52800.0,53700.0,1200295,1.7
2025-06-12,54000.0,54200.0,53500.0,54100.0,1149307,0.74
2025-06-13,54400.0,55000.0,54100.0,54600.0,1841643,0.92
2025-06-16,55100.0,55500.0,54500.0,55200.0,803389,1.1
2025-06-17,55300.0,55600.0,55000.0,55300.0,1272261,0.18
2025-06-18,54900.0,55500.0,54500.0,55300.0,852691,0.0
2025-06-19,55200.0,55500.0,55000.0,55300.0,663399,0.0
2025-06-20,55500.0,56800.0,55400.0,56300.0,910847,1.81
2025-06-23,55800.0,56400.0,55400.0,56100.0,709184,-0.36
2025-06-24,56700.0,57000.0,56500.0,56800.0,1024495,1.25
2025-06-25,57100.0,57300.0,56200.0,57100.0,788270,0.53
2025-06-26,57200.0,57200.0,56400.0,56700.0,749636,-0.7
2025-06-27,56600.0,56700.0,55900.0,56200.0,639168,-0.88
2025-06-30,55900.0,57000.0,55700.0,56700.0,741639,0.89
2025-07-01,57000.0,57700.0,56800.0,57500.0,712507,1.41
2025-07-02,56600.0,58000.0,56600.0,57900.0,1155122,0.7
2025-07-03,58000.0,58100.0,57300.0,57600.0,788433,-0.52
2025-07-04,56700.0,57800.0,54300.0,54400.0,2317864,-5.56
2025-07-07,53200.0,54500.0,52800.0,53900.0,1812868,-0.92
2025-07-08,53900.0,55200.0,53800.0,54600.0,1114121,1.3
2025-07-09,55000.0,56000.0,54800.0,55000.0,988807,0.73
2025-07-10,55400.0,55800.0,55100.0,55300.0,990517,0.55
2025-07-11,55500.0,56000.0,55400.0,55700.0,786726,0.72
2025-07-14,55600.0,56900.0,55600.0,56500.0,733546,1.44
2025-07-15,56900.0,56900.0,56000.0,56000.0,894845,-0.88
2025-07-16,56300.0,56900.0,55900.0,55900.0,614679,-0.18
2025-07-17,56400.0,56500.0,55900.0,56400.0,610036,0.89
2025-07-18,56500.0,56800.0,55900.0,56000.0,525083,-0.71
2025-07-21,56200.0,56400.0,55900.0,55900.0,416089,-0.18
2025-07-22,56200.0,56850.0,56100.0,56500.0,570359,1.07
2025-07-23,56600.0,56800.0,56000.0,56100.0,462969,-0.71
2025-07-24,56400.0,56400.0,55500.0,55500.0,683382,-1.07
2025-07-25,55700.0,56000.0,55400.0,55500.0,516334,0.0
2025-07-28,55800.0,55800.0,55100.0,55200.0,622141,-0.54
2025-07-29,54800.0,55300.0,54200.0,55100.0,757636,-0.18
2025-07-30,55000.0,56000.0,55000.0,56000.0,619875,1.63
2025-07-31,55600.0,56100.0,55600.0,56100.0,528744,0.18
2025-08-01,55700.0,56100.0,55400.0,55500.0,502513,-1.07
2025-08-04,55500.0,56400.0,55100.0,56200.0,545264,1.26
2025-08-05,56600.0,57200.0,56200.0,56500.0,551169,0.53
2025-08-06,56400.0,56700.0,56000.0,56300.0,476647,-0.35
2025-08-07,56000.0,56000.0,55200.0,55500.0,907842,-1.42
2025-08-08,55700.0,56100.0,55600.0,56100.0,384048,1.08
2025-08-11,56100.0,56200.0,55700.0,55900.0,307904,-0.36
2025-08-12,55900.0,56500.0,55900.0,56100.0,378175,0.36
2025-08-13,56200.0,56200.0,55700.0,55900.0,357034,-0.36
2025-08-14,56000.0,56300.0,55900.0,56100.0,387088,0.36
2025-08-18,55800.0,56000.0,55600.0,55800.0,581602,-0.53
2025-08-19,55900.0,55900.0,55500.0,55700.0,517668,-0.18
2025-08-20,55900.0,56000.0,55600.0,55900.0,633210,0.36
2025-08-21,56000.0,56400.0,55500.0,55500.0,542945,-0.72
2025-08-22,55600.0,55800.0,55400.0,55500.0,358496,0.0
2025-08-25,55600.0,55700.0,55200.0,55200.0,828367,-0.54
2025-08-26,55200.0,55500.0,55000.0,55100.0,862682,-0.18
2025-08-27,55300.0,55600.0,55100.0,55400.0,542428,0.54
2025-08-28,55000.0,55300.0,54800.0,54900.0,704797,-0.9
2025-08-29,55000.0,55100.0,54200.0,54200.0,1014170,-1.28
2025-09-01,54300.0,55100.0,54100.0,54800.0,476628,1.11
2025-09-02,54900.0,55300.0,54600.0,54700.0,480839,-0.18
2025-09-03,54700.0,54800.0,54300.0,54400.0,405659,-0.55
2025-09-04,54200.0,54800.0,54200.0,54700.0,280404,0.55
2025-09-05,54500.0,54900.0,54500.0,54800.0,244775,0.18
2025-09-08,54800.0,54900.0,54000.0,54100.0,605744,-1.28
2025-09-09,54400.0,54400.0,54100.0,54200.0,522785,0.18
2025-09-10,54100.0,54900.0,54100.0,54800.0,683214,1.11
2025-09-11,54700.0,55100.0,54600.0,54900.0,636267,0.18
2025-09-12,55100.0,55300.0,54800.0,55100.0,653103,0.36
2025-09-15,55000.0,55200.0,54400.0,54500.0,669445,-1.09
2025-09-16,54400.0,54800.0,54300.0,54500.0,504582,0.0
2025-09-17,54500.0,55400.0,54500.0,55400.0,840509,1.65
2025-09-18,55200.0,55700.0,55100.0,55700.0,449138,0.54
2025-09-19,55500.0,55600.0,55200.0,55500.0,997145,-0.36
2025-09-22,55500.0,55500.0,55000.0,55100.0,363252,-0.72
2025-09-23,55100.0,55200.0,54900.0,55000.0,462075,-0.18
2025-09-24,55200.0,55400.0,54900.0,55100.0,329476,0.18
2025-09-25,55100.0,55300.0,54900.0,55200.0,553931,0.18
2025-09-26,55000.0,55100.0,54700.0,54900.0,576165,-0.54
2025-09-29,54900.0,55100.0,54500.0,54500.0,710802,-0.73
2025-09-30,54300.0,54700.0,54200.0,54300.0,821758,-0.37
2025-10-01,54400.0,54600.0,54300.0,54400.0,410494,0.18
