date,open,high,low,close,volume,change_pct
2025-01-02,106000.0,108000.0,106000.0,107100.0,98883,0.0
2025-01-03,105600.0,107300.0,105000.0,105700.0,204126,-1.31
2025-01-06,104700.0,105400.0,102500.0,104600.0,270217,-1.04
2025-01-07,105000.0,107600.0,105000.0,106300.0,196401,1.63
2025-01-08,105500.0,107000.0,105500.0,106200.0,159411,-0.09
2025-01-09,105500.0,109300.0,105400.0,107300.0,400617,1.04
2025-01-10,107300.0,110200.0,107300.0,109000.0,304001,1.58
2025-01-13,108000.0,111400.0,108000.0,109500.0,209595,0.46
2025-01-14,109900.0,109900.0,108200.0,109000.0,156949,-0.46
2025-01-15,109000.0,109500.0,107200.0,108100.0,182422,-0.83
2025-01-16,107800.0,108100.0,106000.0,106300.0,164316,-1.67
2025-01-17,106600.0,107300.0,105600.0,105900.0,177352,-0.38
2025-01-20,105600.0,107200.0,104400.0,104600.0,94925,-1.23
2025-01-21,105600.0,107900.0,105300.0,105800.0,171857,1.15
2025-01-22,107000.0,107200.0,104800.0,105200.0,101506,-0.57
2025-01-23,106100.0,106300.0,104200.0,105500.0,164961,0.29
2025-01-24,105800.0,107200.0,105600.0,105900.0,134249,0.38
2025-01-31,109000.0,110800.0,108100.0,110600.0,305920,4.44
2025-02-03,108200.0,113900.0,108200.0,113200.0,337758,2.35
2025-02-04,112700.0,113200.0,110400.0,110400.0,303999,-2.47
2025-02-05,110400.0,113000.0,110400.0,111000.0,162854,0.54
2025-02-06,111000.0,113600.0,111000.0,112700.0,171723,1.53
2025-02-07,111400.0,111400.0,106700.0,109200.0,358008,-3.11
2025-02-10,109600.0,110800.0,108300.0,108300.0,163745,-0.82
2025-02-11,108300.0,109300.0,108100.0,108500.0,171472,0.18
2025-02-12,109500.0,109500.0,106800.0,106900.0,165230,-1.47
2025-02-13,107200.0,107600.0,104900.0,104900.0,382824,-1.87
2025-02-14,105100.0,106800.0,104500.0,106500.0,176588,1.53
2025-02-17,107000.0,107400.0,105600.0,107400.0,152500,0.85
2025-02-18,106700.0,107400.0,103300.0,105000.0,272611,-2.23
2025-02-19,104200.0,106400.0,104200.0,105900.0,181954,0.86
2025-02-20,104900.0,105600.0,104700.0,105200.0,182083,-0.66
2025-02-21,105100.0,105200.0,104100.0,104100.0,267203,-1.05
2025-02-24,104400.0,104800.0,102900.0,103500.0,263548,-0.58
2025-02-25,102500.0,103500.0,101200.0,103500.0,366891,0.0
2025-02-26,102500.0,104700.0,102000.0,104100.0,369570,0.58
2025-02-27,101300.0,102400.0,99600.0,100100.0,509928,-3.84
2025-02-28,98200.0,99900.0,97300.0,98300.0,1051878,-1.8
2025-03-04,97200.0,100300.0,97100.0,99600.0,324390,1.32
2025-03-05,98700.0,99500.0,96900.0,96900.0,350677,-2.71
2025-03-06,96800.0,99300.0,95700.0,99200.0,318797,2.37
2025-03-07,99000.0,99400.0,97500.0,97500.0,227354,-1.71
2025-03-10,97000.0,98900.0,97000.0,97700.0,223592,0.21
2025-03-11,96700.0,97700.0,96000.0,96000.0,178155,-1.74
2025-03-12,95500.0,95900.0,94800.0,95200.0,259338,-0.83
2025-03-13,95000.0,96200.0,94600.0,96100.0,415717,0.95
2025-03-14,95400.0,96100.0,94600.0,95000.0,179380,-1.14
2025-03-17,95400.0,96300.0,94800.0,96300.0,183054,1.37
2025-03-18,96400.0,98100.0,96000.0,96800.0,237595,0.52
2025-03-19,97400.0,98300.0,96800.0,97500.0,225467,0.72
2025-03-20,97500.0,102100.0,97500.0,102100.0,445765,4.72
2025-03-21,101000.0,102000.0,99900.0,100600.0,323131,-1.47
2025-03-24,100600.0,102400.0,100300.0,101100.0,262741,0.5
2025-03-25,100100.0,101800.0,99800.0,101300.0,184063,0.2
2025-03-26,102000.0,102000.0,99500.0,100100.0,176341,-1.18
2025-03-27,98700.0,103300.0,98700.0,102000.0,324127,1.9
2025-03-28,103100.0,103600.0,101800.0,102700.0,324007,0.69
2025-03-31,101600.0,102200.0,100100.0,101100.0,289959,-1.56
2025-04-01,100400.0,102700.0,100300.0,102200.0,194830,1.09
2025-04-02,101600.0,103700.0,101600.0,102200.0,198035,0.0
2025-04-03,99400.0,102900.0,99200.0,102700.0,386378,0.49
2025-04-04,102200.0,103200.0,101400.0,102600.0,210634,-0.1
2025-04-07,99400.0,101400.0,97900.0,100500.0,332984,-2.05
2025-04-08,101500.0,104600.0,99300.0,103900.0,443363,3.38
2025-04-09,104000.0,104700.0,100700.0,101900.0,328430,-1.92
2025-04-10,101700.0,105000.0,101000.0,104900.0,415921,2.94
2025-04-11,103900.0,105600.0,103600.0,105600.0,229364,0.67
2025-04-14,105600.0,108100.0,104500.0,106600.0,253696,0.95
2025-04-15,106800.0,107800.0,106400.0,107800.0,225281,1.13
2025-04-16,107800.0,110400.0,107500.0,109400.0,348897,1.48
2025-04-17,110200.0,110600.0,108500.0,110000.0,240698,0.55
2025-04-18,109500.0,110700.0,109200.0,109600.0,101635,-0.36
2025-04-21,109500.0,110700.0,109300.0,110600.0,171700,0.91
2025-04-22,111300.0,115600.0,110300.0,114500.0,406191,3.53
2025-04-23,115200.0,115300.0,111700.0,112900.0,303594,-1.4
2025-04-24,111900.0,114200.0,111800.0,113500.0,232176,0.53
2025-04-25,113500.0,114100.0,112100.0,112900.0,272425,-0.53
2025-04-28,111500.0,114100.0,111500.0,113400.0,210257,0.44
2025-04-29,113000.0,114200.0,112600.0,113300.0,193556,-0.09
2025-04-30,112100.0,115700.0,112000.0,114700.0,357380,1.24
2025-05-02,113700.0,116400.0,113700.0,116000.0,174752,1.13
2025-05-07,118900.0,119000.0,114400.0,114800.0,209308,-1.03
2025-05-08,114000.0,119200.0,114000.0,117500.0,618900,2.35
2025-05-09,117500.0,121000.0,117400.0,118200.0,356899,0.6
2025-05-12,118400.0,119800.0,115500.0,116100.0,306412,-1.78
2025-05-13,114700.0,116300.0,113200.0,115700.0,306571,-0.34
2025-05-14,115300.0,117700.0,115000.0,116600.0,275214,0.78
2025-05-15,115200.0,117400.0,115200.0,115900.0,175261,-0.6
2025-05-16,115600.0,120000.0,115600.0,119700.0,273447,3.28
