date,open,high,low,close,volume,change_pct
2026-01-02,930.35,945.57,930.35,945.57,884030881,2.17
2026-01-05,948.56,957.59,945.27,957.5,1096668410,1.26
2026-01-06,959.38,960.35,950.07,955.97,1042711479,-0.16
2026-01-07,957.74,957.93,937.95,947.39,1072220568,-0.9
2026-01-08,950.71,951.77,943.08,944.06,971004082,-0.35
2026-01-09,944.74,948.06,935.54,947.92,924588719,0.41
2026-01-12,948.48,957.37,939.33,949.81,1083537449,0.2
2026-01-13,954.75,954.75,941.34,948.98,1107522098,-0.09
2026-01-14,951.03,951.03,937.72,942.18,948432868,-0.72
2026-01-15,940.66,951.48,937.74,951.16,951959685,0.95
2026-01-16,950.83,956.23,943.43,954.59,1222179961,0.36
2026-01-19,952.93,969.09,950.63,968.36,1281388093,1.44
2026-01-20,973.17,986.23,954.64,976.37,1390665542,0.83
2026-01-21,958.05,962.13,933.31,951.29,1565806774,-2.57
2026-01-22,963.77,972.38,956.09,970.35,1444825171,2.0
2026-01-23,977.15,998.32,975.25,993.93,1452895451,2.43
2026-01-26,1003.9,1064.44,1003.85,1064.41,1547814024,7.09
2026-01-27,1054.19,1082.59,1054.16,1082.59,1322259251,1.71
2026-01-28,1093.47,1133.52,1092.62,1133.52,1596894428,4.7
2026-01-29,1153.43,1167.57,1108.43,1164.41,1540155965,2.73
2026-01-30,1166.23,1180.87,1146.34,1149.44,1465197613,-1.29
2026-02-02,1128.57,1151.17,1089.89,1098.36,1243911015,-4.44
2026-02-03,1135.94,1144.4,1119.65,1144.33,1166572714,4.19
2026-02-04,1139.02,1158.74,1136.73,1149.43,1179457276,0.45
2026-02-05,1137.08,1143.21,1104.63,1108.41,1370412413,-3.57
2026-02-06,1077.08,1096.16,1048.28,1080.77,1476135941,-2.49
2026-02-09,1109.91,1131.72,1106.07,1127.55,1134870798,4.33
2026-02-10,1132.24,1141.67,1109.44,1115.2,1341864113,-1.1
2026-02-11,1120.62,1126.1,1110.53,1114.87,1313253319,-0.03
2026-02-12,1122.55,1127.8,1110.18,1125.99,1576134148,1.0
2026-02-13,1113.53,1117.91,1099.62,1106.08,1466898939,-1.77
2026-02-19,1122.2,1163.66,1111.28,1160.71,1351784869,4.94
2026-02-20,1161.4,1162.62,1147.72,1154.0,1331918368,-0.58
2026-02-23,1166.94,1174.66,1143.38,1151.99,1433817308,-0.17
2026-02-24,1159.76,1165.32,1146.22,1165.0,1335411719,1.13
2026-02-25,1174.27,1174.27,1158.18,1165.25,1512980951,0.02
2026-02-26,1176.15,1190.85,1161.4,1188.15,1449494980,1.97
2026-02-27,1175.4,1201.89,1173.16,1192.78,1262964320,0.39
2026-03-03,1169.82,1215.67,1137.7,1137.7,1290763152,-4.62
2026-03-04,1112.08,1112.08,976.54,978.44,1454919596,-14.0
2026-03-05,1023.84,1149.54,1023.84,1116.41,1044636795,14.1
2026-03-06,1117.49,1154.67,1092.43,1154.67,1033229763,3.43
2026-03-09,1096.48,1113.56,1067.24,1102.28,1044169811,-4.54
2026-03-10,1147.99,1157.2,1123.79,1137.68,984763423,3.21
2026-03-11,1155.48,1167.26,1121.45,1136.83,1307016993,-0.07
2026-03-12,1132.0,1150.65,1128.22,1148.4,1268602707,1.02
2026-03-13,1122.28,1158.01,1119.74,1152.96,1343544115,0.4
2026-03-16,1156.5,1157.32,1124.98,1138.29,1177918386,-1.27
2026-03-17,1156.83,1160.12,1136.94,1136.94,1244517670,-0.12
2026-03-18,1156.46,1164.38,1149.88,1164.38,1298537550,2.41
2026-03-19,1139.12,1153.84,1138.8,1143.48,1210669118,-1.79
2026-03-20,1153.67,1165.96,1144.37,1161.52,1251344650,1.58
2026-03-23,1129.86,1130.44,1095.56,1096.89,1059626626,-5.56
2026-03-24,1134.16,1135.71,1094.67,1121.44,1237346806,2.24
2026-03-25,1133.31,1160.06,1131.77,1159.55,1133745818,3.4
2026-03-26,1159.61,1169.46,1135.33,1136.64,1158121589,-1.98
2026-03-27,1119.77,1146.07,1101.93,1141.51,1463267686,0.43
2026-03-30,1101.77,1113.79,1094.48,1107.05,1133949656,-3.02
2026-03-31,1099.08,1099.08,1049.76,1052.39,1228503799,-4.94
2026-04-01,1090.36,1122.8,1089.31,1116.18,1055086094,6.06
2026-04-02,1130.16,1132.4,1040.07,1056.34,1530433833,-5.36
2026-04-03,1079.17,1083.24,1054.12,1063.75,953913331,0.7
2026-04-06,1068.33,1077.04,1044.85,1047.37,1176730535,-1.54
2026-04-07,1060.25,1068.86,1026.95,1036.73,1154251349,-1.02
2026-04-08,1084.57,1090.04,1071.35,1089.85,1198291065,5.12
2026-04-09,1083.4,1091.38,1068.82,1076.0,1223574096,-1.27
2026-04-10,1089.14,1098.43,1082.92,1093.63,1516075185,1.64
2026-04-13,1076.85,1101.11,1074.84,1099.84,1282994264,0.57
2026-04-14,1120.61,1125.92,1118.05,1121.88,1429628407,2.0
2026-04-15,1140.62,1156.02,1135.35,1152.43,1533311949,2.72
2026-04-16,1163.0,1168.77,1156.31,1162.97,1902506000,0.91
2026-04-17,1166.78,1170.63,1156.02,1170.04,1836660144,0.61
2026-04-20,1167.1,1186.2,1161.0,1174.85,1488714924,0.41
2026-04-21,1186.23,1187.0,1172.18,1179.03,1571861077,0.36
2026-04-22,1176.83,1181.12,1160.5,1181.12,1427239416,0.18
2026-04-23,1189.1,1189.49,1152.34,1174.31,1687848649,-0.58
2026-04-24,1176.42,1203.84,1172.32,1203.84,1402973126,2.51
2026-04-27,1213.13,1229.42,1209.28,1226.18,1523708483,1.86
2026-04-28,1226.76,1226.76,1207.47,1215.58,1527371596,-0.86
2026-04-29,1213.28,1220.94,1206.11,1220.26,1255886449,0.39
2026-04-30,1224.75,1225.26,1189.52,1192.35,1386410174,-2.29
2026-05-04,1212.28,1222.65,1211.39,1213.74,1176128666,1.79
2026-05-06,1220.9,1220.9,1197.01,1210.17,1432966462,-0.29
2026-05-07,1210.83,1219.58,1196.63,1199.18,1420112922,-0.91
2026-05-08,1199.47,1215.59,1194.56,1207.72,1233834098,0.71
2026-05-11,1212.88,1212.89,1190.6,1207.34,1319086022,-0.03
2026-05-12,1214.9,1225.29,1142.49,1179.29,1517366970,-2.32
2026-05-13,1176.43,1183.07,1153.65,1176.93,1132221224,-0.2
2026-05-14,1187.02,1194.03,1162.2,1191.09,993502642,1.2
2026-05-15,1197.23,1197.23,1110.16,1129.82,1093007525,-5.14
2026-05-18,1122.57,1122.57,1071.66,1111.09,955326788,-1.66
2026-05-19,1111.36,1122.85,1063.28,1084.36,1103760877,-2.41
2026-05-20,1081.04,1081.04,1038.23,1056.07,1227090732,-2.61
2026-05-21,1085.3,1115.66,1085.3,1105.97,926095732,4.73
2026-05-22,1119.43,1165.8,1119.43,1161.13,1027933453,4.99
2026-05-26,1189.28,1205.12,1170.41,1172.52,1186405647,0.98
2026-05-27,1173.8,1173.8,1128.75,1133.13,1228978591,-3.36
2026-05-28,1135.84,1136.13,1066.79,1104.36,977729431,-2.54
2026-05-29,1112.15,1112.15,1058.13,1074.8,855810608,-2.68
2026-06-01,1072.77,1082.75,1043.91,1050.03,835031542,-2.3
2026-06-02,1044.89,1045.77,1009.75,1026.03,774800387,-2.29
2026-06-04,1032.91,1065.9,1032.29,1049.73,622959928,2.31
2026-06-05,1035.22,1035.22,992.8,1002.44,724352334,-4.5
2026-06-08,959.61,959.61,908.46,911.39,624350804,-9.08
2026-06-09,937.69,981.24,937.04,967.81,620285982,6.19
2026-06-10,958.58,983.25,932.27,951.63,614592037,-1.67
2026-06-11,937.17,997.11,921.08,996.93,635319025,4.76
2026-06-12,1027.05,1049.7,1021.49,1029.05,644914560,3.22
2026-06-15,1048.19,1054.32,1025.42,1034.03,561328600,0.48
2026-06-16,1039.0,1040.86,1015.73,1018.68,621165407,-1.48
2026-06-17,1019.88,1039.55,1008.57,1031.96,570785870,1.3
2026-06-18,1029.81,1031.54,996.93,1000.93,611802920,-3.01
2026-06-19,1001.4,1001.4,946.15,966.59,882518817,-3.43
2026-06-22,957.49,979.58,944.31,968.4,631818653,0.19
2026-06-23,958.64,971.69,891.52,891.52,797431660,-7.94
2026-06-24,905.13,922.12,886.17,909.31,643383300,2.0
2026-06-25,923.66,930.81,884.05,887.81,639124598,-2.36
2026-06-26,884.43,887.43,838.53,851.37,728780416,-4.1
2026-06-29,860.4,923.11,859.33,920.57,576404248,8.13
2026-06-30,925.21,935.27,910.3,916.18,661150809,-0.48
2026-07-01,924.09,955.45,905.87,929.35,601211887,1.44
2026-07-02,904.53,904.53,863.74,866.72,560643849,-6.74
2026-07-03,875.18,875.39,823.98,868.41,601113167,0.19
2026-07-06,866.4,872.12,825.73,847.07,535134704,-2.46
2026-07-07,843.74,866.59,812.7,831.23,543545333,-1.87
2026-07-08,816.39,823.33,778.7,785.0,571917889,-5.56
2026-07-09,792.99,819.69,778.17,791.63,423494812,0.84
